TBD,punctuation,TBD1,avgWordLen,numLetters,numwords,dialogue
0.0,1.0,0.0,4.4,22.0,5.0,0.0
0.0,3.0,0.0,3.857142857142857,27.0,7.0,0.0
0.0,2.0,0.0,3.6363636363636362,40.0,11.0,0.0
0.0,1.0,0.0,4.25,17.0,4.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,4.230769230769231,55.0,13.0,1.0
0.0,2.0,0.0,3.4444444444444446,31.0,9.0,0.0
0.0,1.0,0.0,4.555555555555555,41.0,9.0,0.0
0.0,1.0,0.0,9.0,9.0,1.0,0.0
0.0,1.0,0.0,3.5714285714285716,25.0,7.0,0.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,1.0,0.0,9.0,9.0,1.0,0.0
0.0,3.0,0.0,4.8,48.0,10.0,1.0
0.0,7.0,0.0,4.927272727272728,271.0,55.0,1.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,2.0,0.0,5.0,10.0,2.0,1.0
0.0,2.0,0.0,4.666666666666667,28.0,6.0,0.0
0.0,2.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,3.5,21.0,6.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,1.0,0.0,3.75,30.0,8.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,2.0,0.0,4.625,37.0,8.0,1.0
0.0,1.0,0.0,4.777777777777778,43.0,9.0,0.0
0.0,1.0,0.0,5.142857142857143,36.0,7.0,0.0
0.0,3.0,0.0,4.769230769230769,62.0,13.0,1.0
0.0,2.0,0.0,2.5,10.0,4.0,0.0
0.0,3.0,0.0,4.333333333333333,26.0,6.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,2.0,0.0,5.0,25.0,5.0,0.0
0.0,1.0,0.0,8.0,24.0,3.0,0.0
0.0,1.0,0.0,4.666666666666667,70.0,15.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,2.0,0.0,3.8,19.0,5.0,0.0
0.0,1.0,0.0,3.0,12.0,4.0,0.0
0.0,7.0,0.0,5.04,126.0,25.0,0.0
0.0,1.0,0.0,4.0,16.0,4.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,2.0,4.0,2.0,0.0
0.0,1.0,0.0,4.25,17.0,4.0,0.0
0.0,2.0,0.0,5.5,22.0,4.0,0.0
0.0,3.0,0.0,5.857142857142857,82.0,14.0,0.0
0.0,2.0,0.0,4.0,16.0,4.0,0.0
0.0,2.0,0.0,4.5,45.0,10.0,0.0
0.0,4.0,0.0,4.909090909090909,108.0,22.0,2.0
0.0,1.0,0.0,6.0,12.0,2.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,6.0,30.0,5.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,2.0,0.0,8.0,40.0,5.0,0.0
0.0,10.0,0.0,4.428571428571429,93.0,21.0,0.0
0.0,3.0,0.0,4.555555555555555,41.0,9.0,1.0
0.0,1.0,0.0,3.2,16.0,5.0,0.0
0.0,4.0,0.0,4.083333333333333,49.0,12.0,0.0
0.0,1.0,0.0,4.333333333333333,65.0,15.0,0.0
0.0,1.0,0.0,6.0,12.0,2.0,0.0
0.0,1.0,0.0,3.7142857142857144,26.0,7.0,0.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,2.0,0.0,4.333333333333333,52.0,12.0,0.0
0.0,1.0,0.0,3.7142857142857144,26.0,7.0,0.0
0.0,1.0,0.0,4.166666666666667,25.0,6.0,0.0
0.0,1.0,0.0,3.5,21.0,6.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,6.0,0.0,4.428571428571429,93.0,21.0,0.0
0.0,7.0,0.0,4.214285714285714,295.0,70.0,1.0
0.0,1.0,0.0,4.538461538461538,59.0,13.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,3.0,0.0,3.75,30.0,8.0,0.0
0.0,1.0,0.0,2.5,5.0,2.0,0.0
0.0,2.0,0.0,6.6,33.0,5.0,1.0
0.0,1.0,0.0,4.1,41.0,10.0,0.0
0.0,2.0,0.0,4.75,38.0,8.0,0.0
0.0,1.0,0.0,4.0,24.0,6.0,0.0
0.0,3.0,0.0,4.6,69.0,15.0,1.0
0.0,1.0,0.0,6.6,33.0,5.0,0.0
0.0,1.0,0.0,3.388888888888889,61.0,18.0,0.0
0.0,2.0,0.0,3.5714285714285716,25.0,7.0,0.0
0.0,4.0,0.0,4.28,107.0,25.0,1.0
0.0,1.0,0.0,4.0,16.0,4.0,0.0
0.0,1.0,0.0,4.6,23.0,5.0,0.0
0.0,2.0,0.0,4.2727272727272725,47.0,11.0,1.0
0.0,2.0,0.0,6.166666666666667,37.0,6.0,0.0
0.0,2.0,0.0,3.9,39.0,10.0,0.0
0.0,4.0,0.0,4.892857142857143,137.0,28.0,0.0
0.0,6.0,0.0,3.9375,63.0,16.0,1.0
0.0,1.0,0.0,4.5,9.0,2.0,0.0
0.0,17.0,0.0,5.0606060606060606,167.0,33.0,1.0
0.0,10.0,0.0,4.519230769230769,235.0,52.0,1.0
0.0,3.0,0.0,4.357142857142857,61.0,14.0,1.0
0.0,3.0,0.0,4.666666666666667,56.0,12.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,4.5,9.0,2.0,0.0
0.0,2.0,0.0,4.454545454545454,49.0,11.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,2.0,0.0,4.0,48.0,12.0,0.0
0.0,2.0,0.0,3.5714285714285716,25.0,7.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,3.0,0.0,4.75,38.0,8.0,0.0
0.0,2.0,0.0,4.833333333333333,29.0,6.0,1.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,4.142857142857143,29.0,7.0,0.0
0.0,1.0,0.0,3.75,15.0,4.0,0.0
0.0,2.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,1.0,0.0,5.0,20.0,4.0,0.0
0.0,1.0,0.0,3.7142857142857144,26.0,7.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,3.0,0.0,5.0,50.0,10.0,1.0
0.0,1.0,0.0,3.0,15.0,5.0,0.0
0.0,1.0,0.0,3.625,29.0,8.0,0.0
0.0,2.0,0.0,4.6,23.0,5.0,0.0
0.0,3.0,0.0,3.3333333333333335,20.0,6.0,0.0
0.0,1.0,0.0,4.25,17.0,4.0,0.0
0.0,1.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,5.0,30.0,6.0,0.0
0.0,5.0,0.0,4.055555555555555,73.0,18.0,0.0
0.0,1.0,0.0,6.0,12.0,2.0,0.0
0.0,1.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,4.6,46.0,10.0,0.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,3.0,0.0,4.578947368421052,87.0,19.0,0.0
0.0,1.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,3.0,0.0,5.0,65.0,13.0,0.0
0.0,2.0,0.0,4.111111111111111,74.0,18.0,0.0
0.0,2.0,0.0,4.5,108.0,24.0,0.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,1.0,0.0,3.7142857142857144,26.0,7.0,0.0
0.0,2.0,0.0,3.4285714285714284,24.0,7.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,4.0,28.0,7.0,0.0
0.0,2.0,0.0,4.75,19.0,4.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,2.0,0.0,4.75,19.0,4.0,0.0
0.0,2.0,0.0,5.714285714285714,40.0,7.0,0.0
0.0,3.0,0.0,5.133333333333334,77.0,15.0,0.0
0.0,1.0,0.0,4.148148148148148,112.0,27.0,0.0
0.0,3.0,0.0,4.0625,65.0,16.0,0.0
0.0,1.0,0.0,5.833333333333333,35.0,6.0,0.0
0.0,8.0,0.0,3.8867924528301887,206.0,53.0,0.0
0.0,2.0,0.0,4.421052631578948,84.0,19.0,0.0
0.0,3.0,0.0,5.25,21.0,4.0,1.0
0.0,2.0,0.0,4.0,12.0,3.0,0.0
0.0,1.0,0.0,6.0,36.0,6.0,0.0
0.0,1.0,0.0,4.111111111111111,37.0,9.0,0.0
0.0,2.0,0.0,4.2,42.0,10.0,0.0
0.0,1.0,0.0,3.0,9.0,3.0,0.0
0.0,1.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,1.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,2.0,0.0,3.6,36.0,10.0,0.0
0.0,2.0,0.0,6.166666666666667,37.0,6.0,0.0
0.0,2.0,0.0,4.714285714285714,66.0,14.0,0.0
0.0,3.0,0.0,3.5,21.0,6.0,0.0
0.0,1.0,0.0,4.75,19.0,4.0,0.0
0.0,1.0,0.0,3.7857142857142856,53.0,14.0,0.0
0.0,1.0,0.0,4.0,56.0,14.0,0.0
0.0,2.0,0.0,4.6,23.0,5.0,0.0
0.0,2.0,0.0,5.75,23.0,4.0,1.0
0.0,3.0,0.0,4.086956521739131,94.0,23.0,0.0
0.0,2.0,0.0,4.0,24.0,6.0,0.0
0.0,3.0,0.0,4.3,43.0,10.0,0.0
0.0,4.0,0.0,4.894736842105263,93.0,19.0,0.0
0.0,1.0,0.0,7.0,7.0,1.0,1.0
0.0,2.0,0.0,3.111111111111111,28.0,9.0,0.0
0.0,2.0,0.0,4.5,18.0,4.0,0.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,1.0,0.0,3.625,29.0,8.0,0.0
0.0,1.0,0.0,4.0,12.0,3.0,0.0
0.0,3.0,0.0,3.8,38.0,10.0,0.0
0.0,1.0,0.0,3.75,30.0,8.0,0.0
0.0,2.0,0.0,4.0,16.0,4.0,0.0
0.0,2.0,0.0,3.25,13.0,4.0,0.0
0.0,1.0,0.0,5.6,28.0,5.0,0.0
0.0,1.0,0.0,5.583333333333333,67.0,12.0,0.0
0.0,2.0,0.0,4.8,24.0,5.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.857142857142857,27.0,7.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,3.6,18.0,5.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,1.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,1.0,0.0,4.0,20.0,5.0,0.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,2.0,0.0,3.0,27.0,9.0,0.0
0.0,1.0,0.0,4.625,111.0,24.0,0.0
0.0,4.0,0.0,3.7142857142857144,52.0,14.0,1.0
0.0,3.0,0.0,4.555555555555555,41.0,9.0,1.0
0.0,3.0,0.0,3.6923076923076925,48.0,13.0,1.0
0.0,2.0,0.0,4.625,111.0,24.0,0.0
0.0,1.0,0.0,5.230769230769231,68.0,13.0,0.0
0.0,10.0,0.0,5.020408163265306,246.0,49.0,0.0
0.0,2.0,0.0,3.6666666666666665,22.0,6.0,0.0
0.0,5.0,0.0,5.352941176470588,91.0,17.0,0.0
0.0,1.0,0.0,5.166666666666667,31.0,6.0,0.0
0.0,1.0,0.0,2.75,11.0,4.0,0.0
0.0,1.0,0.0,3.8,19.0,5.0,0.0
0.0,3.0,0.0,4.833333333333333,29.0,6.0,0.0
0.0,1.0,0.0,3.875,31.0,8.0,0.0
0.0,2.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,3.3333333333333335,20.0,6.0,0.0
0.0,1.0,0.0,4.0,16.0,4.0,0.0
0.0,1.0,0.0,4.705882352941177,80.0,17.0,0.0
0.0,1.0,0.0,4.0,24.0,6.0,0.0
0.0,3.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,1.0,0.0,5.0,25.0,5.0,0.0
0.0,1.0,0.0,3.272727272727273,36.0,11.0,0.0
0.0,1.0,0.0,4.8,24.0,5.0,0.0
0.0,1.0,0.0,9.5,19.0,2.0,0.0
0.0,1.0,0.0,5.166666666666667,31.0,6.0,0.0
0.0,1.0,0.0,5.083333333333333,61.0,12.0,0.0
0.0,1.0,0.0,4.333333333333333,65.0,15.0,0.0
0.0,2.0,0.0,4.0,20.0,5.0,0.0
0.0,1.0,0.0,5.777777777777778,52.0,9.0,0.0
0.0,1.0,0.0,4.75,19.0,4.0,0.0
0.0,1.0,0.0,5.375,43.0,8.0,0.0
0.0,1.0,0.0,6.666666666666667,20.0,3.0,0.0
0.0,1.0,0.0,4.363636363636363,48.0,11.0,0.0
0.0,3.0,0.0,4.833333333333333,29.0,6.0,0.0
0.0,1.0,0.0,5.0,25.0,5.0,0.0
0.0,1.0,0.0,5.0,45.0,9.0,0.0
0.0,2.0,0.0,6.571428571428571,46.0,7.0,0.0
0.0,1.0,0.0,6.3,63.0,10.0,0.0
0.0,1.0,0.0,3.75,30.0,8.0,0.0
0.0,1.0,0.0,4.32,108.0,25.0,0.0
0.0,1.0,0.0,5.473684210526316,104.0,19.0,0.0
0.0,2.0,0.0,5.0,95.0,19.0,0.0
0.0,1.0,0.0,6.285714285714286,44.0,7.0,0.0
0.0,2.0,0.0,5.714285714285714,40.0,7.0,0.0
0.0,2.0,0.0,4.833333333333333,29.0,6.0,0.0
0.0,2.0,0.0,5.235294117647059,89.0,17.0,0.0
0.0,1.0,0.0,4.666666666666667,28.0,6.0,0.0
0.0,3.0,0.0,4.64,116.0,25.0,0.0
0.0,1.0,0.0,5.142857142857143,72.0,14.0,0.0
0.0,8.0,0.0,4.636363636363637,102.0,22.0,0.0
0.0,4.0,0.0,4.621621621621622,171.0,37.0,0.0
0.0,2.0,0.0,3.9069767441860463,168.0,43.0,0.0
0.0,4.0,0.0,4.615384615384615,120.0,26.0,0.0
0.0,4.0,0.0,4.666666666666667,112.0,24.0,0.0
0.0,1.0,0.0,4.583333333333333,110.0,24.0,0.0
0.0,4.0,0.0,4.3,172.0,40.0,0.0
0.0,1.0,0.0,5.0,110.0,22.0,0.0
0.0,1.0,0.0,4.45,89.0,20.0,0.0
0.0,1.0,0.0,6.4,32.0,5.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,1.0,0.0,5.714285714285714,80.0,14.0,0.0
0.0,2.0,0.0,5.4,27.0,5.0,0.0
0.0,1.0,0.0,4.0,60.0,15.0,0.0
0.0,4.0,0.0,4.869565217391305,112.0,23.0,0.0
0.0,1.0,0.0,4.875,39.0,8.0,0.0
0.0,1.0,0.0,3.761904761904762,79.0,21.0,0.0
0.0,1.0,0.0,4.3478260869565215,100.0,23.0,0.0
0.0,3.0,0.0,4.0,92.0,23.0,0.0
0.0,1.0,0.0,4.363636363636363,48.0,11.0,0.0
0.0,8.0,0.0,4.03125,258.0,64.0,0.0
0.0,3.0,0.0,4.076923076923077,53.0,13.0,0.0
0.0,1.0,0.0,5.615384615384615,73.0,13.0,0.0
0.0,1.0,0.0,4.09375,262.0,64.0,0.0
0.0,3.0,0.0,4.470588235294118,76.0,17.0,0.0
0.0,3.0,0.0,4.0,80.0,20.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,3.0,0.0,3.5555555555555554,32.0,9.0,0.0
0.0,3.0,0.0,3.6315789473684212,69.0,19.0,0.0
0.0,2.0,0.0,4.5,81.0,18.0,0.0
0.0,1.0,0.0,4.6,23.0,5.0,0.0
0.0,2.0,0.0,4.571428571428571,32.0,7.0,0.0
0.0,1.0,0.0,5.0,35.0,7.0,0.0
0.0,2.0,0.0,5.642857142857143,79.0,14.0,0.0
0.0,2.0,0.0,3.375,54.0,16.0,0.0
0.0,3.0,0.0,4.666666666666667,70.0,15.0,0.0
0.0,5.0,0.0,4.777777777777778,172.0,36.0,0.0
0.0,7.0,0.0,4.862068965517241,141.0,29.0,0.0
0.0,1.0,0.0,4.0,20.0,5.0,0.0
0.0,4.0,0.0,5.185185185185185,140.0,27.0,0.0
0.0,1.0,0.0,3.769230769230769,49.0,13.0,0.0
0.0,3.0,0.0,3.6363636363636362,40.0,11.0,0.0
0.0,4.0,0.0,4.346153846153846,113.0,26.0,0.0
0.0,1.0,0.0,4.0,40.0,10.0,0.0
0.0,1.0,0.0,4.5,27.0,6.0,0.0
0.0,2.0,0.0,4.909090909090909,108.0,22.0,0.0
0.0,3.0,0.0,3.8947368421052633,74.0,19.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,2.0,0.0,5.294117647058823,90.0,17.0,0.0
0.0,1.0,0.0,4.066666666666666,61.0,15.0,0.0
0.0,2.0,0.0,5.5,22.0,4.0,0.0
0.0,1.0,0.0,3.6,18.0,5.0,0.0
0.0,3.0,0.0,5.538461538461538,72.0,13.0,0.0
0.0,1.0,0.0,5.2727272727272725,58.0,11.0,0.0
0.0,5.0,0.0,4.166666666666667,100.0,24.0,0.0
0.0,2.0,0.0,3.875,31.0,8.0,0.0
0.0,1.0,0.0,4.75,57.0,12.0,0.0
0.0,1.0,0.0,4.142857142857143,29.0,7.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,1.0,0.0,4.428571428571429,31.0,7.0,0.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,4.5,54.0,12.0,0.0
0.0,1.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,4.0,0.0,5.068965517241379,147.0,29.0,0.0
0.0,1.0,0.0,3.72,93.0,25.0,0.0
0.0,2.0,0.0,4.541666666666667,109.0,24.0,0.0
0.0,1.0,0.0,4.6923076923076925,61.0,13.0,0.0
0.0,3.0,0.0,4.846153846153846,63.0,13.0,0.0
0.0,1.0,0.0,4.7,94.0,20.0,0.0
0.0,4.0,0.0,4.368421052631579,83.0,19.0,0.0
0.0,1.0,0.0,3.933333333333333,59.0,15.0,0.0
0.0,2.0,0.0,4.421052631578948,84.0,19.0,0.0
0.0,1.0,0.0,5.454545454545454,60.0,11.0,0.0
0.0,3.0,0.0,5.125,82.0,16.0,0.0
0.0,3.0,0.0,3.6666666666666665,44.0,12.0,0.0
0.0,3.0,0.0,3.4285714285714284,24.0,7.0,1.0
0.0,2.0,0.0,5.0,20.0,4.0,1.0
0.0,3.0,0.0,4.142857142857143,29.0,7.0,1.0
0.0,1.0,0.0,4.37037037037037,118.0,27.0,0.0
0.0,2.0,0.0,3.4,17.0,5.0,1.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,2.0,0.0,5.153846153846154,67.0,13.0,1.0
0.0,5.0,0.0,5.6,112.0,20.0,0.0
0.0,7.0,0.0,5.266666666666667,158.0,30.0,2.0
0.0,3.0,0.0,3.9,78.0,20.0,0.0
0.0,2.0,0.0,3.7142857142857144,78.0,21.0,0.0
0.0,3.0,0.0,5.315789473684211,101.0,19.0,0.0
0.0,5.0,0.0,5.52,138.0,25.0,1.0
0.0,4.0,0.0,4.85,97.0,20.0,1.0
0.0,2.0,0.0,4.230769230769231,55.0,13.0,0.0
0.0,1.0,0.0,4.0,32.0,8.0,0.0
0.0,1.0,0.0,5.1,51.0,10.0,0.0
0.0,3.0,0.0,5.0,85.0,17.0,0.0
0.0,2.0,0.0,3.75,45.0,12.0,0.0
0.0,1.0,0.0,3.0,15.0,5.0,0.0
0.0,6.0,0.0,3.7142857142857144,78.0,21.0,1.0
0.0,1.0,0.0,5.0,60.0,12.0,0.0
0.0,1.0,0.0,3.3333333333333335,20.0,6.0,1.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,4.55,91.0,20.0,0.0
0.0,3.0,0.0,4.111111111111111,37.0,9.0,1.0
0.0,2.0,0.0,6.25,75.0,12.0,0.0
0.0,1.0,0.0,3.75,15.0,4.0,1.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,3.0,0.0,3.6666666666666665,11.0,3.0,1.0
0.0,1.0,0.0,4.2727272727272725,47.0,11.0,0.0
0.0,1.0,0.0,3.3333333333333335,20.0,6.0,1.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,1.0,0.0,4.5,45.0,10.0,0.0
0.0,2.0,0.0,2.8,14.0,5.0,1.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,2.0,0.0,5.333333333333333,16.0,3.0,1.0
0.0,3.0,0.0,4.454545454545454,49.0,11.0,1.0
0.0,5.0,0.0,3.9411764705882355,67.0,17.0,1.0
0.0,1.0,0.0,4.0,24.0,6.0,0.0
0.0,2.0,0.0,5.666666666666667,17.0,3.0,1.0
0.0,1.0,0.0,3.4,17.0,5.0,1.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,2.0,0.0,5.4,27.0,5.0,1.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,7.0,7.0,1.0,1.0
0.0,2.0,0.0,3.8461538461538463,50.0,13.0,1.0
0.0,1.0,0.0,4.363636363636363,48.0,11.0,0.0
0.0,5.0,0.0,4.590909090909091,101.0,22.0,1.0
0.0,2.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,2.0,0.0,4.333333333333333,26.0,6.0,1.0
0.0,4.0,0.0,4.333333333333333,78.0,18.0,1.0
0.0,5.0,0.0,4.9,49.0,10.0,1.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,9.0,0.0,5.375,215.0,40.0,0.0
0.0,2.0,0.0,4.6923076923076925,61.0,13.0,0.0
0.0,1.0,0.0,4.4,66.0,15.0,0.0
0.0,2.0,0.0,3.8333333333333335,23.0,6.0,1.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,3.0,0.0,3.8333333333333335,23.0,6.0,1.0
0.0,1.0,0.0,3.2,16.0,5.0,0.0
0.0,4.0,0.0,4.125,33.0,8.0,1.0
0.0,3.0,0.0,4.857142857142857,68.0,14.0,0.0
0.0,4.0,0.0,5.28,132.0,25.0,0.0
0.0,5.0,0.0,4.8125,77.0,16.0,0.0
0.0,3.0,0.0,3.869565217391304,89.0,23.0,0.0
0.0,1.0,0.0,3.5,21.0,6.0,1.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,3.0,0.0,4.846153846153846,63.0,13.0,0.0
0.0,2.0,0.0,6.5,13.0,2.0,1.0
0.0,1.0,0.0,2.6,13.0,5.0,0.0
0.0,3.0,0.0,4.2,21.0,5.0,1.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,4.111111111111111,37.0,9.0,0.0
0.0,2.0,0.0,4.333333333333333,26.0,6.0,1.0
0.0,1.0,0.0,4.333333333333333,52.0,12.0,0.0
0.0,2.0,0.0,3.3333333333333335,20.0,6.0,1.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,2.0,0.0,3.0,15.0,5.0,0.0
0.0,2.0,0.0,3.5,7.0,2.0,1.0
0.0,2.0,0.0,2.6666666666666665,8.0,3.0,0.0
0.0,2.0,0.0,5.333333333333333,48.0,9.0,0.0
0.0,2.0,0.0,3.75,15.0,4.0,1.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,2.0,0.0,4.555555555555555,41.0,9.0,0.0
0.0,1.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,1.0,0.0,4.0,12.0,3.0,0.0
0.0,1.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,1.0
0.0,1.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,4.0,0.0,4.470588235294118,76.0,17.0,0.0
0.0,3.0,0.0,3.5,14.0,4.0,1.0
0.0,1.0,0.0,5.5,55.0,10.0,0.0
0.0,2.0,0.0,4.578947368421052,87.0,19.0,0.0
0.0,2.0,0.0,3.6666666666666665,33.0,9.0,1.0
0.0,1.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,1.0
0.0,1.0,0.0,6.666666666666667,20.0,3.0,0.0
0.0,3.0,0.0,4.454545454545454,49.0,11.0,0.0
0.0,3.0,0.0,5.615384615384615,73.0,13.0,0.0
0.0,1.0,0.0,9.0,9.0,1.0,0.0
0.0,2.0,0.0,4.625,37.0,8.0,0.0
0.0,1.0,0.0,5.0,85.0,17.0,0.0
0.0,5.0,0.0,4.533333333333333,68.0,15.0,1.0
0.0,1.0,0.0,3.9,39.0,10.0,0.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,2.0,0.0,4.3,43.0,10.0,0.0
0.0,2.0,0.0,5.0,20.0,4.0,0.0
0.0,4.0,0.0,6.266666666666667,94.0,15.0,1.0
0.0,2.0,0.0,6.571428571428571,46.0,7.0,1.0
0.0,2.0,0.0,2.6,13.0,5.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,3.0,0.0,5.0,95.0,19.0,0.0
0.0,3.0,0.0,6.0,54.0,9.0,1.0
0.0,3.0,0.0,3.25,13.0,4.0,1.0
0.0,1.0,0.0,6.666666666666667,20.0,3.0,0.0
0.0,2.0,0.0,4.285714285714286,30.0,7.0,0.0
0.0,1.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,5.083333333333333,61.0,12.0,0.0
0.0,2.0,0.0,6.0,42.0,7.0,1.0
0.0,1.0,0.0,3.6666666666666665,22.0,6.0,0.0
0.0,2.0,0.0,4.5,9.0,2.0,0.0
0.0,4.0,0.0,5.166666666666667,62.0,12.0,1.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,1.0
0.0,1.0,0.0,6.666666666666667,20.0,3.0,0.0
0.0,2.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,3.0,0.0,4.65,93.0,20.0,0.0
0.0,2.0,0.0,5.3,106.0,20.0,0.0
0.0,1.0,0.0,4.285714285714286,120.0,28.0,0.0
0.0,1.0,0.0,4.333333333333333,26.0,6.0,0.0
0.0,2.0,0.0,3.375,27.0,8.0,0.0
0.0,1.0,0.0,4.0,36.0,9.0,0.0
0.0,4.0,0.0,4.142857142857143,58.0,14.0,0.0
0.0,2.0,0.0,4.444444444444445,40.0,9.0,1.0
0.0,5.0,0.0,4.59375,147.0,32.0,0.0
0.0,5.0,0.0,5.3478260869565215,123.0,23.0,0.0
